,name_last,name_first,key_mlbam,key_retro,key_bbref,key_fangraphs,mlb_played_first,mlb_played_last
21615,Jung,Josh,673962,jungj001,jungjo01,26299,2022.0,2024.0
21619,Schoop,Jonathan,570731,schoj001,schoojo01,11265,2013.0,2023.0
21623,Marte,Ketel,606466,martk001,marteke01,13613,2015.0,2024.0
21629,Mills,Alec,621219,milla003,millsal02,13834,2016.0,2023.0
21630,Ribalta,Orlando,687377,ribao001,ribalor01,-1,2024.0,2024.0
21662,Yajure,Miguel,664337,yajum001,yajurmi01,21111,2020.0,2022.0
21668,White,Mitch,669952,whitm004,whitemi03,19225,2020.0,2024.0
21674,Bradley,Jackie,598265,bradj001,bradlja02,12984,2013.0,2023.0
21675,Stanek,Ryne,592773,stanr002,stanery01,15947,2017.0,2024.0
21677,Blankenhorn,Travis,663905,blant002,blanktr01,18395,2020.0,2024.0
21681,Wacha,Michael,608379,wachm001,wachami01,14078,2013.0,2024.0
21709,Selby,Colin,681882,selbc001,selbyco01,24986,2023.0,2024.0
21721,Ruiz,Keibert,660688,ruizk001,ruizke01,19610,2020.0,2024.0
21741,Cordero,Jimmy,622772,cordj001,cordeji01,15690,2018.0,2023.0
21743,Harrison,Kyle,690986,harrk001,harriky01,27758,2023.0,2024.0
21753,Reyes,Gerardo,622103,reyeg002,reyesge01,16306,2019.0,2024.0
21758,Meadows,Parker,678009,meadp001,meadopa01,23800,2023.0,2024.0
21784,Small,Ethan,663629,smale001,smallet01,26364,2022.0,2023.0
21795,Wilson,Justin,458677,wilsj004,wilsoju10,4301,2012.0,2024.0
21800,Groshans,Jordan,677954,grosj001,groshjo01,23794,2022.0,2022.0
21810,Bowlan,Jonathan,680742,bowlj001,bowlajo01,24607,2023.0,2024.0
21815,Trammell,Taylor,666211,tramt001,trammta01,19960,2021.0,2024.0
21818,Scholtens,Jesse,669947,schoj002,scholje01,19205,2023.0,2023.0
21823,Head,Louis,545343,headl001,headlo01,13259,2021.0,2022.0
21827,Espinal,Raynel,642659,espir001,espinra01,19516,2021.0,2022.0
21840,Berríos,José,621244,berrj001,berrijo01,14168,2016.0,2024.0
21902,Hicks,Jordan,663855,hickj002,hicksjo03,19618,2018.0,2024.0
21918,Sims,Lucas,608371,simsl001,simslu01,13470,2017.0,2024.0
21920,Hurtubise,Jacob,674441,hurtj001,hurtuja01,-1,2024.0,2024.0
21958,Gray,Josiah,680686,grayj004,grayjo03,24580,2021.0,2024.0
21963,Rojas,Johan,679032,rojaj003,rojasjo03,24336,2023.0,2024.0
21967,Brewer,Colten,605155,brewc002,breweco01,12997,2018.0,2024.0
21982,McCarthy,Jake,664983,mccaj003,mccarja02,21622,2021.0,2024.0
21984,Haggerty,Sam,664059,haggs001,haggesa01,18054,2019.0,2024.0
21986,Mastrobuoni,Miles,670156,mastm001,mastrmi01,20017,2022.0,2024.0
22001,Marchán,Rafael,665561,marcr001,marchra01,21646,2020.0,2024.0
22002,Tucker,Kyle,663656,tuckk001,tuckeky01,18345,2018.0,2024.0
22004,Stephan,Trevor,663986,stept002,stephtr01,19932,2021.0,2023.0
22039,Kloffenstein,Adam,680572,klofa001,kloffad01,-1,2024.0,2024.0
22043,Valdéz,Phillips,570488,valdp002,valdeph01,15605,2019.0,2022.0
22050,Dubón,Mauricio,643289,dubom001,dubonma01,16530,2019.0,2024.0
22072,Fried,Max,608331,friem001,friedma01,13743,2017.0,2024.0
22094,Bogaerts,Xander,593428,bogax001,bogaexa01,12161,2013.0,2024.0
22117,Smith,Burch,572143,smitb005,smithbu03,12784,2013.0,2024.0
22140,Goodrum,Niko,592348,goodn002,goodrni01,12092,2017.0,2024.0
22141,Smith,Cade,671922,smitc009,smithca06,27867,2024.0,2024.0
22149,Myers,Tobias,668964,myert001,myersto01,-1,2024.0,2024.0
22150,Hartlieb,Geoff,664129,hartg001,hartlge01,19558,2019.0,2024.0
22155,Brown,Ben,676962,browb006,brownbe02,23590,2024.0,2024.0
22161,Lee,Evan,681885,lee-e001,leeev01,24988,2022.0,2022.0
22190,Carpenter,Kerry,681481,carpk001,carpeke01,25961,2022.0,2024.0
22192,May,Dustin,669160,may-d003,maydu01,19716,2019.0,2023.0
22224,Castano,Daniel,641447,castd003,castada01,19805,2020.0,2023.0
22233,Perez,Hector,660431,pereh002,perezhe02,18592,2020.0,2023.0
22235,Palacios,Joshua,641943,palaj001,palacjo01,19818,2021.0,2024.0
22250,Detwiler,Ross,446321,detwr001,detwiro01,2859,2007.0,2022.0
22257,Hampson,Garrett,641658,hampg001,hampsga01,19262,2018.0,2024.0
22274,Altavilla,Dan,656186,altad001,altavda01,16507,2016.0,2024.0
22278,Clarke,Taylor,664199,clart003,clarkta01,17611,2019.0,2023.0
22287,Warren,Will,701542,warrw001,warrewi01,-1,2024.0,2024.0
22298,Kjerstad,Heston,677008,kjerh001,kjershe01,31166,2023.0,2024.0
22312,Cameron,Daz,663662,camed001,camerda01,18353,2020.0,2024.0
22316,Fitts,Richard,690916,fittr001,fittsri01,-1,2024.0,2024.0
22319,Dunn,Justin,643290,dunnj002,dunnju01,19268,2019.0,2022.0
22321,Baty,Brett,683146,batyb001,batybr01,26123,2022.0,2024.0
22324,Muñoz,Yairo,622168,munoy001,munozya01,16313,2018.0,2022.0
22331,García,Dérmis,660650,garcd004,garcide02,20926,2022.0,2022.0
22369,Baldwin,Brooks,681460,baldb001,baldwbr01,-1,2024.0,2024.0
22376,Hurt,Kyle,669165,hurtk001,hurtky01,27514,2023.0,2024.0
22386,Harris,Dustin,687957,harrd003,harridu01,-1,2024.0,2024.0
22395,Baker,Luken,663609,bakel001,bakerlu01,21497,2023.0,2024.0
22432,Givens,Mychal,571710,givem001,givenmy01,10430,2015.0,2023.0
22438,Bazardo,Eduard,660825,bazae001,bazared01,20997,2021.0,2024.0
22460,Wiemer,Joey,686894,wiemj001,wiemejo01,27690,2023.0,2024.0
22470,Neidert,Nick,663734,neidn001,neideni01,18699,2020.0,2022.0
22471,Cruz,Jesus,672911,cruzj006,cruzje01,20042,2020.0,2022.0
22481,Bubic,Kris,663460,bubik001,bubickr01,21455,2020.0,2024.0
22491,Martinez,Seth,661527,marts003,martise01,21045,2021.0,2024.0
22545,Jay,Tyler,664079,jay-t001,jayty01,-1,2024.0,2024.0
22564,Sandoval,Patrick,663776,sandp002,sandopa02,19447,2019.0,2024.0
22590,Smith,Will,669257,smitw003,smithwi05,19197,2019.0,2024.0
22594,Springs,Jeffrey,605488,sprij001,sprinje01,17677,2018.0,2024.0
22601,Ríos,Yacksel,605441,riosy001,riosya01,15007,2017.0,2023.0
22619,Kelenic,Jarred,672284,kelej001,kelenja01,22558,2021.0,2024.0
22620,Pujols,Albert,405395,pujoa001,pujolal01,1177,2001.0,2022.0
22621,Brasier,Ryan,518489,brasr001,brasiry01,5615,2013.0,2024.0
22632,Ibáñez,Andy,628451,ibana001,ibanean01,18819,2021.0,2024.0
22656,Serven,Brian,661531,servb001,servebr01,19422,2022.0,2024.0
22661,Quantrill,Cal,615698,quanc001,quantca01,19312,2019.0,2024.0
22686,Rodríguez,Endy,682848,rodre006,rodrien01,25332,2023.0,2023.0
22692,Pagés,Pedro,686780,pagep001,pagespe02,-1,2024.0,2024.0
22693,Gordon,Nick,624503,gordn001,gordoni01,16337,2021.0,2024.0
22708,Rodríguez,Joely,570257,rodrj004,rodrijo06,11487,2016.0,2024.0
22713,Wade,LaMonte,664774,wadel001,wadela01,18126,2019.0,2024.0
22726,Sánchez,Miguel,667376,sancm001,sanchmi01,20074,2021.0,2022.0
22729,Ortega,Rafael,542364,orter001,ortegra01,10323,2012.0,2024.0
22735,Taylor,Josh,657031,taylj001,taylojo02,17359,2019.0,2023.0
22762,Grove,Michael,675627,grovm001,grovemi01,23221,2022.0,2024.0
22763,DeJong,Paul,657557,dejop001,dejonpa01,18015,2017.0,2024.0
22770,Gipson-Long,Sawyer,687830,gipss001,gipsosa01,26048,2023.0,2023.0
22787,Steckenrider,Drew,608716,stecd001,steckdr01,18806,2017.0,2022.0
22807,Salazar,César,663967,salac001,salazce01,21587,2023.0,2024.0
22834,Soto,Juan,665742,sotoj001,sotoju01,20123,2018.0,2024.0
22835,Bell,Josh,605137,bellj005,belljo02,13145,2016.0,2024.0
22837,Nittoli,Vinny,657697,nittv001,nittovi01,16754,2021.0,2024.0
22857,Irvin,Cole,608344,irvic001,irvinco01,19244,2019.0,2024.0
22877,Hudson,Joe,621529,hudsj002,hudsojo03,14412,2018.0,2024.0
22881,Ramírez,José,608070,ramij003,ramirjo01,13510,2013.0,2024.0
22885,Sheffield,Jordan,642068,shefj002,sheffjo01,19682,2021.0,2022.0
22897,Zeferjahn,Ryan,666171,zefer001,zeferry01,-1,2024.0,2024.0
22911,Alu,Jake,666906,alu-j001,aluja01,25569,2023.0,2023.0
22917,Castillo,Max,666721,castm003,castima03,21956,2022.0,2023.0
22933,Montero,Keider,672456,montk001,monteke01,-1,2024.0,2024.0
22946,Suárez,Andrew,605498,suara002,suarean01,18300,2018.0,2023.0
22949,González,Luis,670768,gonzl005,gonzalu03,20332,2020.0,2022.0
22959,Alonso,Pete,624413,alonp001,alonspe01,19251,2019.0,2024.0
22961,Liberato,Luis,642451,libel001,liberlu01,17307,2022.0,2022.0
22963,Vargas,Carlos,672841,vargc003,vargaca01,22915,2023.0,2023.0
22987,Joe,Connor,656582,joe-c001,joeco01,16572,2019.0,2024.0
23011,Bassitt,Chris,605135,bassc001,bassich01,12304,2014.0,2024.0
23022,Morton,Charlie,450203,mortc002,mortoch02,4676,2008.0,2024.0
23030,Bouchard,Sean,656248,boucs001,bouchse01,21270,2022.0,2024.0
23034,Tellez,Rowdy,642133,tellr001,tellero01,15679,2018.0,2024.0
23068,Acevedo,Domingo,642758,acevd001,acevedo01,17092,2021.0,2023.0
23070,Ward,Taylor,621493,wardt002,wardta01,17548,2018.0,2024.0
23074,Severino,Luis,622663,sevel001,severlu01,15890,2015.0,2024.0
23089,Hicklen,Brewer,676551,hickb003,hicklbr01,20450,2022.0,2024.0
23092,Chivilli,Angel,683409,chiva001,chivian01,-1,2024.0,2024.0
23094,Jackson,Andre,656578,jacka003,jacksan01,21298,2021.0,2023.0
23112,Severino,Pedro,600474,sevep001,severpe01,14523,2015.0,2022.0
23114,Loup,Aaron,571901,loupa001,loupaa01,10343,2012.0,2023.0
23142,Hamilton,Ian,641656,hamii001,hamilia01,19261,2018.0,2024.0
23161,Madden,Ty,680744,maddt001,maddety01,-1,2024.0,2024.0
23169,Campusano,Luis,669134,campl002,campulu01,22217,2020.0,2024.0
23178,Watkins,Spenser,657093,watks003,watkisp01,17489,2021.0,2023.0
23186,Mize,Casey,663554,mizec001,mizeca01,20492,2020.0,2024.0
23189,Paxton,James,572020,paxtj001,paxtoja01,11828,2013.0,2024.0
23198,Teng,Kai-Wei,678906,tengk001,tengka01,24282,2024.0,2024.0
23205,Bethancourt,Christian,542194,bethc001,bethach01,10028,2013.0,2024.0
23229,Rodríguez,Yariel,684320,rodry003,rodriya01,-1,2024.0,2024.0
23246,Montes,Coco,663796,montc002,monteco01,21547,2023.0,2023.0
23273,Chapman,Aroldis,547973,chapa001,chapmar01,10233,2010.0,2024.0
23280,Junk,Janson,676083,junkj001,junkja01,23301,2021.0,2024.0
23289,Burr,Ryan,621114,burrr002,burrry01,17536,2018.0,2024.0
23297,García,Leury,544725,garcl004,garcile02,5913,2013.0,2022.0
23300,Morales,Francisco,672839,moraf002,moralfr02,22913,2022.0,2022.0
23303,Hatch,Thomas,641672,hatct001,hatchto01,19264,2020.0,2023.0
23313,Hudson,Daniel,543339,hudsd001,hudsoda01,7146,2009.0,2024.0
23315,Crews,Dylan,686611,crewd001,crewsdy01,-1,2024.0,2024.0
23318,Greinke,Zack,425844,greiz001,greinza01,1943,2004.0,2023.0
23365,Torkelson,Spencer,679529,torks001,torkesp01,27465,2022.0,2024.0
23377,Bregman,Alex,608324,brega001,bregmal01,17678,2016.0,2024.0
23378,Tarnok,Freddy,676206,tarnf001,tarnofr01,23324,2022.0,2023.0
23390,Bemboom,Anthony,621532,bemba001,bemboan01,13854,2019.0,2023.0
23396,Brooks,Aaron,605156,brooa001,brookaa01,12272,2014.0,2024.0
23397,Urías,Ramón,602104,uriar001,uriasra01,18795,2020.0,2024.0
23401,Nuñez,Nasim,683083,nunen001,nunezna01,25979,2024.0,2024.0
23411,Hughes,Brandon,676714,hughb002,hughebr01,23460,2022.0,2024.0
23428,Martin,Austin,668885,marta007,martiau01,27462,2024.0,2024.0
23462,Warren,Art,605521,warra002,warrear01,18251,2019.0,2022.0
23489,Bichette,Bo,666182,bichb001,bichebo01,19612,2019.0,2024.0
23490,Matijevic,J. J.,656695,matij001,matijjj01,20165,2022.0,2022.0
23517,Snider,Collin,676092,snidc001,snideco01,23307,2022.0,2024.0
23521,Tate,Dillon,622253,tated001,tatedi01,17796,2019.0,2024.0
23540,Wolters,Tony,547172,woltt001,wolteto01,11470,2016.0,2022.0
23552,Alfaro,Jorge,595751,alfaj002,alfarjo01,12180,2016.0,2023.0
23553,Wendzel,Davis,673995,wendd001,wendzda01,-1,2024.0,2024.0
23559,Kim,Ha-Seong,673490,kim-h002,kimha01,27506,2021.0,2024.0
23562,De Jesús,Ángel,669804,dejea001,dejesan01,22323,2022.0,2022.0
23587,Tapia,Domingo,593619,tapid001,tapiado01,12178,2020.0,2023.0
23599,Ruf,Darin,573131,ruf-d001,rufda01,9929,2012.0,2023.0
23675,Ruiz,Esteury,665923,ruize001,ruizes01,21780,2022.0,2024.0
23704,Tena,José,677588,tenaj001,tenajo01,23691,2023.0,2024.0
23706,Dickerson,Alex,543105,dicka001,dickeal01,12649,2015.0,2022.0
23717,Sánchez,Jesús,660821,sancj003,sanchje02,19913,2020.0,2024.0
23720,Beer,Seth,666179,beers001,beerse01,20493,2021.0,2022.0
23734,Booser,Cam,592155,boosc001,booseca01,-1,2024.0,2024.0
23750,Flexen,Chris,623167,flexc001,flexech01,13896,2017.0,2024.0
23755,Sterner,Justin,686993,sterj001,sternju01,-1,2024.0,2024.0
23807,Fulmer,Carson,608334,fulmc001,fulmeca01,18311,2016.0,2024.0
23808,Selman,Sam,572125,selms001,selmasa01,13397,2019.0,2022.0
23828,Salazar,Eduardo,674285,salae001,salazed01,23135,2023.0,2024.0
23886,Holderman,Colin,670059,holdc001,holdeco01,22361,2022.0,2024.0
23892,Manaea,Sean,640455,manas001,manaese01,15873,2016.0,2024.0
23900,Little,Brendon,663893,littb002,littlbr02,21574,2022.0,2024.0
23903,Call,Alex,669743,calla002,callal02,19296,2022.0,2024.0
23919,Clemens,Kody,665019,clemk001,clemeko01,20572,2022.0,2024.0
23921,Ford,Mike,645801,fordm002,fordmi01,15585,2019.0,2024.0
23926,Mejía,Francisco,642336,mejif001,mejiafr01,16403,2017.0,2023.0
23950,Devenski,Chris,606965,devec001,devench02,12763,2016.0,2024.0
23955,McGee,Jake,459429,mcgej001,mcgeeja01,7550,2010.0,2022.0
23970,Leblanc,Charles,641779,leblc001,leblach01,19813,2022.0,2024.0
23982,Chirinos,Robinson,455139,chirr001,chiriro01,3142,2011.0,2022.0
23983,McAllister,Zach,502083,mcalz001,mcallza01,2895,2011.0,2023.0
23987,Rodriguez,Carlos,692230,rodrc003,rodrica02,-1,2024.0,2024.0
23994,Piscotty,Stephen,572039,piscs001,piscost01,13367,2015.0,2022.0
23996,Scott,Victor,687363,scotv001,scottvi01,31349,2024.0,2024.0
23997,Ynoa,Huascar,660623,ynoah001,ynoahu01,20468,2019.0,2022.0
24004,Morejón,Adrián,670970,morea001,morejad01,20039,2019.0,2024.0
24006,Snyder,Nicklaus,676766,snydn001,snydeni01,23493,2021.0,2022.0
24011,Leasure,Jordan,673929,leasj001,leasujo01,29950,2024.0,2024.0
24013,Koch,Matt,571863,kochm001,kochma01,13420,2016.0,2024.0
24022,Mears,Nick,683232,mearn001,mearsni01,25376,2020.0,2024.0
24026,Allen,Logan,663531,allel002,allenlo01,18555,2019.0,2024.0
24042,Povich,Cade,700249,povic001,povicca01,-1,2024.0,2024.0
24077,Ortiz,Luis,682847,ortil003,ortizlu03,27646,2022.0,2024.0
24083,Flaherty,Jack,656427,flahj002,flaheja01,17479,2017.0,2024.0
24085,Flores,Wilmer,527038,florw001,florewi01,5827,2013.0,2024.0
24101,Villar,Jonathan,542340,villj001,villajo01,10071,2013.0,2022.0
24110,De La Cruz,Elly,682829,delae003,delacel01,26668,2023.0,2024.0
24117,Robertson,David,502085,robed002,roberda08,8241,2008.0,2024.0
24127,Allen,Greg,656185,alleg002,allengr01,16623,2017.0,2023.0
24136,Brosseau,Mike,670712,brosm001,brossmi01,19683,2019.0,2023.0
24164,MacKinnon,David,676950,mackd001,mackida01,19625,2022.0,2022.0
24165,Altuve,José,514888,altuj001,altuvjo01,5417,2011.0,2024.0
24169,Loáisiga,Jonathan,642528,loaij001,loaisjo01,19753,2018.0,2024.0
24179,Davis,Noah,663562,davin001,davisno01,25862,2022.0,2024.0
24191,Lynn,Lance,458681,lynnl001,lynnla01,2520,2011.0,2024.0
24202,Blanco,Dairon,680118,bland001,blancda02,19779,2022.0,2024.0
24203,Gallagher,Cam,595956,gallc001,gallaca01,12981,2017.0,2023.0
24204,Hartwig,Grant,701643,hartg002,hartwgr01,29946,2023.0,2024.0
24235,Berti,Jon,542932,bertj001,bertijo01,12037,2018.0,2024.0
24237,Karcher,Ricky,676689,karcr001,karchri01,23449,2023.0,2023.0
24248,Young,Alex,622065,youna002,youngal01,18333,2019.0,2024.0
24249,Hurter,Brant,676428,hurtb001,hurtebr01,-1,2024.0,2024.0
24266,Danner,Hagen,668470,dannh001,danneha01,22116,2023.0,2023.0
24275,Burdi,Zack,641420,burdz001,burdiza01,19159,2020.0,2023.0
24280,Alvarez,Armando,669137,alvaa002,alvarar01,-1,2024.0,2024.0
24281,Shugart,Chase,663767,shugc001,shugach01,-1,2024.0,2024.0
24302,Chisholm,Jazz,665862,chisj001,chishja01,20454,2020.0,2024.0
24336,Markel,Parker,571917,markp001,markepa01,12106,2019.0,2022.0
24350,Kaiser,Connor,663731,kaisc001,kaiseco01,21535,2023.0,2023.0
24355,Sheffield,Justus,656954,shefj001,sheffju01,17285,2018.0,2022.0
24357,France,J. P.,641585,franj006,francjp01,21212,2023.0,2024.0
24375,Zimmer,Bradley,605548,zimmb001,zimmebr01,16221,2017.0,2022.0
24379,Gage,Matt,657424,gagem001,gagema01,17381,2022.0,2023.0
24390,Ferguson,Tyler,621053,fergt001,ferguty01,-1,2024.0,2024.0
24393,Trout,Mike,545361,troum001,troutmi01,10155,2011.0,2024.0
24400,Abbott,Cory,676265,abboc001,abbotco01,20277,2021.0,2023.0
24410,Piña,Manny,444489,pinam001,pinama01,2829,2011.0,2023.0
24432,McCutchen,Andrew,457705,mccua001,mccutan01,9847,2009.0,2024.0
24434,Hjelle,Sean,663546,hjels001,hjellse01,21481,2022.0,2024.0
24438,Betts,Mookie,605141,bettm001,bettsmo01,13611,2014.0,2024.0
24460,Dunn,Oliver,686554,dunno001,dunnol01,26295,2024.0,2024.0
24473,Westbrook,Jamie,642197,westj003,westbja02,-1,2024.0,2024.0
24475,Anderson,Justin,605121,andej005,anderju01,16201,2018.0,2024.0
24482,Kochanowicz,Jack,686799,kochj001,kochaja01,-1,2024.0,2024.0
24488,Gilbreath,Lucas,656458,gilbl001,gilbrlu01,21290,2021.0,2024.0
24504,León,Pedro,694175,leonp001,leonpe01,-1,2024.0,2024.0
24507,Hernández,Yadiel,628450,herny002,hernaya01,19334,2020.0,2022.0
24527,Odorizzi,Jake,543606,odorj001,odorija01,6397,2012.0,2022.0
24530,Alldred,Cam,682027,alldc001,alldrca01,25078,2022.0,2022.0
24550,McClanahan,Shane,663556,mccls003,mcclash01,21483,2021.0,2023.0
24566,Chapman,Matt,656305,chapm001,chapmma01,16505,2017.0,2024.0
24568,Jiménez,Dany,666204,jimed002,jimenda01,21170,2020.0,2024.0
24569,Maeda,Kenta,628317,maedk001,maedake01,18498,2016.0,2024.0
24595,Allen,Nick,669397,allen002,allenni02,22277,2022.0,2024.0
24649,Wagner,Will,695238,wagnw001,wagnewi01,-1,2024.0,2024.0
24653,Duran,Ezequiel,677649,durae002,duranez01,23733,2022.0,2024.0
24661,Anderson,Shaun,641312,andes002,andersh01,19453,2019.0,2024.0
24664,Garrett,Braxton,666129,garrb001,garrebr01,21844,2020.0,2024.0
24665,Harrison,Josh,543281,harrj002,harrijo05,8202,2011.0,2023.0
24675,Fulmer,Michael,605242,fulmm001,fulmemi01,13218,2016.0,2023.0
24709,Stoudt,Levi,686651,stoul001,stoudle01,25650,2023.0,2023.0
24716,Stammen,Craig,489334,stamc001,stammcr01,7274,2009.0,2022.0
24717,Akin,Keegan,669211,akink001,akinke01,19362,2020.0,2024.0
24732,Fitzgerald,Tyler,666149,fitzt001,fitzgty01,26208,2023.0,2024.0
24748,Fraley,Jake,641584,fralj001,fraleja01,19260,2019.0,2024.0
24762,Bolt,Skye,621450,bolts001,boltsk01,17723,2019.0,2022.0
24766,Nimmo,Brandon,607043,nimmb001,nimmobr01,12927,2016.0,2024.0
24768,Mathias,Mark,664029,mathm002,mathima01,18032,2020.0,2023.0
24783,Pasquantino,Vinnie,686469,pasqv001,pasquvi01,27676,2022.0,2024.0
24795,Johnson,Daniel,669288,johnd006,johnsda07,19643,2020.0,2024.0
24811,Gallen,Zac,668678,gallz001,galleza01,19291,2019.0,2024.0
24815,Beck,Jordan,687597,beckj003,beckjo01,-1,2024.0,2024.0
24845,Meyer,Max,676974,meyem001,meyerma01,27474,2022.0,2024.0
24869,Zuber,Tyler,676604,zubet001,zuberty01,20379,2020.0,2024.0
24894,Haase,Eric,606992,haase001,haaseer01,14111,2018.0,2024.0
24918,Rondón,Angel,667373,ronda001,rondoan01,22036,2021.0,2022.0
24935,Profar,Jurickson,595777,profj001,profaju01,10815,2012.0,2024.0
24950,Noda,Ryan,676116,nodar001,nodary01,23312,2023.0,2024.0
24975,Singer,Brady,663903,singb001,singebr01,25377,2020.0,2024.0
24997,Barraclough,Kyle,607457,barrk002,barraky01,13713,2015.0,2023.0
25012,Dickerson,Corey,572816,dickc002,dickeco01,10762,2013.0,2023.0
25021,Estrada,Thairo,642731,estrt001,estrath01,16426,2019.0,2024.0
25026,Rodríguez,Yerry,666720,rodry002,rodriye01,21955,2022.0,2024.0
25030,Hader,Josh,623352,hadej001,haderjo01,14212,2017.0,2024.0
25036,Lopez,José,673111,lopej006,lopezjo04,22982,2023.0,2023.0
25038,Arrighetti,Spencer,681293,arris001,arrigsp01,-1,2024.0,2024.0
25041,Walters,Nash,663534,waltn001,waltena01,25413,2022.0,2022.0
25042,Araúz,Jonathan,660620,arauj001,arauzjo01,20275,2020.0,2023.0
25044,Suero,Wander,593833,suerw002,suerowa01,15855,2018.0,2024.0
25046,Clase,Emmanuel,661403,clase001,claseem01,21032,2019.0,2024.0
25053,Kelly,Merrill,518876,kellm002,kellyme01,11156,2019.0,2024.0
25073,Bigge,Hunter,685801,biggh001,biggehu01,-1,2024.0,2024.0
25090,Vierling,Matt,663837,vierm001,vierlma01,21558,2021.0,2024.0
25097,Sánchez,Ali,645305,sanca009,sanchal04,18551,2020.0,2024.0
25106,Burke,Sean,680732,burks001,burkese01,-1,2024.0,2024.0
25109,Tonkin,Michael,543859,tonkm001,tonkimi01,10315,2013.0,2024.0
25113,Robertson,Kramer,670298,robek003,roberkr01,20022,2022.0,2022.0
25115,Marte,Noelvi,682622,martn004,marteno01,26517,2023.0,2024.0
25128,Clay,Sam,621348,clays001,claysa01,16279,2021.0,2022.0
25172,Jones,Jared,683003,jonej008,jonesja09,27863,2024.0,2024.0
25195,Schneemann,Daniel,682177,schnd002,schneda04,-1,2024.0,2024.0
25212,Hoskins,Rhys,656555,hoskr001,hoskirh01,16472,2017.0,2024.0
25214,Casas,Triston,671213,casat001,casastr01,22514,2022.0,2024.0
25216,Rodríguez,Dereck,605446,rodrd001,rodride01,14509,2018.0,2023.0
25220,Lazar,Max,676661,lazam001,lazarma01,-1,2024.0,2024.0
25227,Hilliard,Sam,656541,hills005,hillisa01,17954,2019.0,2024.0
25235,Trevino,Jose,624431,trevj001,trevijo01,16725,2018.0,2024.0
25239,Stowers,Kyle,669065,stowk001,stoweky01,26151,2022.0,2024.0
25241,Turner,Justin,457759,turnj001,turneju01,5235,2009.0,2024.0
25256,Soto,Gregory,642397,sotog003,sotogr01,19677,2019.0,2024.0
25259,Whitefield,Aaron,664334,whita002,whiteaa01,19938,2020.0,2022.0
25262,Keller,Mitch,656605,kellm003,kellemi03,17594,2019.0,2024.0
25281,Newman,Kevin,621028,newmk001,newmake01,17696,2018.0,2024.0
25294,Hager,Jake,606993,hagej001,hagerja01,12198,2021.0,2022.0
25305,Melancon,Mark,453343,melam001,melanma01,4264,2009.0,2022.0
25326,Sands,Donny,664848,sandd004,sandsdo01,18603,2022.0,2022.0
25338,Carroll,Corbin,682998,carrc005,carroco02,25878,2022.0,2024.0
25358,Cyr,Tyler,664202,cyr-t001,cyrty01,18421,2022.0,2023.0
25369,Ryu,Hyun Jin,547943,ryu-h001,ryuhy01,14444,2013.0,2023.0
25386,Garrett,Stone,656448,garrs003,garrest01,19273,2022.0,2024.0
25390,Rossman,Bubby,657745,rossb001,rossmbu01,17179,2022.0,2022.0
25402,Yacabonis,Jimmy,642231,yacaj001,yacabji01,15157,2017.0,2023.0
25426,Kiermaier,Kevin,595281,kierk001,kiermke01,11038,2013.0,2024.0
25429,Barnhart,Tucker,571466,barnt001,barnhtu01,10200,2014.0,2024.0
25433,Franco,Wander,677551,franw002,francwa01,23667,2021.0,2023.0
25479,Donovan,Brendan,680977,donob001,donovbr01,24679,2022.0,2024.0
25488,Jax,Griffin,643377,jax-g001,jaxgr01,20253,2021.0,2024.0
25497,Cruz,Nelson,443558,cruzn002,cruzne02,2434,2005.0,2023.0
25514,Kopech,Michael,656629,kopem001,kopecmi01,17282,2018.0,2024.0
25515,Horn,Bailey,690544,hornb002,hornba01,-1,2024.0,2024.0
25538,Marte,Yunior,628708,marty001,marteyu01,14416,2022.0,2024.0
25544,Widener,Taylor,642203,widet001,widenta01,19266,2020.0,2022.0
25555,Lavastida,Bryan,681526,lavab001,lavasbr01,24765,2022.0,2022.0
25568,Diplán,Marcos,650959,diplm001,diplama01,17583,2021.0,2022.0
25589,Meckler,Wade,685133,meckw001,mecklwa01,31490,2023.0,2023.0
25594,Eisert,Brandon,685126,eiseb001,eiserbr01,-1,2024.0,2024.0
25603,Díaz,Alexis,664747,diaza004,diazal03,21132,2022.0,2024.0
25613,Gillispie,Connor,687362,gillc003,gillico01,-1,2024.0,2024.0
25630,Wingenter,Trey,622259,wingt001,wingetr01,17793,2018.0,2024.0
